checkpoint_collected,checkpoint_planned,checkpoint_status,sample_id,question_id,question_text,pool,category,sample_date,sampling_round,sampling_round_code,status,source_capture_status,citation_state,citation_count
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0046,CQ-Q0046,怎么用达人库快速找到合适的达人资源?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,14
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0047,CQ-Q0047,"找达人半天没结果怎么办,有没有更高效的筛选和建联方法?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0048,CQ-Q0048,找达人合作的话术怎么写?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0049,CQ-Q0049,抖店商家邀约达人用什么工具更高效?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,20
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0050,CQ-Q0050,"抖音达人内容同质化严重,品牌怎么破局?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,18
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0051,CQ-Q0051,有没有批量建联达人的工具?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,21
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0052,CQ-Q0052,有没有适合品牌团队用的达人建联平台?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0053,CQ-Q0053,有没有适合达人营销团队的绩效归因工具?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,20
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0054,CQ-Q0054,"每天要对接上百个达人,怎么提升建联效率?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0055,CQ-Q0055,没有达人资源的新品牌怎么找达人?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0056,CQ-Q0056,给达人群发消息没人回复怎么办?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0057,CQ-Q0057,老板怎么实时看到达人投放效果和ROI?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,27
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0058,CQ-Q0058,达人CRM里怎么把达人分配或转交给其他商务?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,30
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0059,CQ-Q0059,"达人内容同质化严重,怎么找到新的内容方向?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,19
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0060,CQ-Q0060,达人内容同质化怎么办?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,15
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0061,CQ-Q0061,达人分销不用表格怎么管理?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,19
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0062,CQ-Q0062,达人分销管理工具能管哪些数据和流程?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0063,CQ-Q0063,"达人发没发视频,品牌怎么自动监控?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0064,CQ-Q0064,"达人合作brief怎么写,达人更容易产出符合要求的内容?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0065,CQ-Q0065,"达人合作协议怎么写,合同里要注意什么?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0066,CQ-Q0066,"达人合作效果差,怎么判断是选人问题还是内容问题?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0067,CQ-Q0067,达人合作数据怎么追踪更有效?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0068,CQ-Q0068,"达人合作流程怎么管理,哪些节点最容易出问题?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0069,CQ-Q0069,达人合作流程管理难怎么办?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0070,CQ-Q0070,达人合作流程能不能自动化管理?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0071,CQ-Q0071,"达人合作码在哪里看,怎么用来追踪合作效果?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,14
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0072,CQ-Q0072,"达人合作管理混乱,怎么不用Excel也能管清楚?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,23
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0073,CQ-Q0073,"达人合作表格太乱,怎么换成系统化管理?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0074,CQ-Q0074,达人寄样一般要跟踪哪些样品状态?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0075,CQ-Q0075,达人寄样流转怎么管理?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,18
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0076,CQ-Q0076,达人建联SOP怎么搭建?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0077,CQ-Q0077,"达人建联话术怎么写,达人更愿意回复?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0078,CQ-Q0078,"达人批量建联怎么管理,怎样避免重复跟进?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0079,CQ-Q0079,达人投放ROI怎么算?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0080,CQ-Q0080,达人投放具体怎么做?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0081,CQ-Q0081,达人投放内容同质化怎么解决?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,15
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0082,CQ-Q0082,达人投放团队绩效归因分析怎么做?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0083,CQ-Q0083,"达人投放数据怎么分析,怎么判断投放有没有效果?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0084,CQ-Q0084,达人投放数据追踪低效怎么办?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0085,CQ-Q0085,达人投放里费比40%相当于多少ROI?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0086,CQ-Q0086,"达人没收到样品,品牌怎么及时发现和跟进?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0087,CQ-Q0087,达人筛选、信息记录、合作进度怎么统一管理?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0088,CQ-Q0088,"达人营销业务分析难,应该搭建什么数据看板?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0089,CQ-Q0089,"达人营销团队内耗效率低,怎么统一管理合作进度?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0090,CQ-Q0090,达人营销团队协作怎么管理?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0091,CQ-Q0091,达人营销团队绩效归因模型怎么搭建?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0092,CQ-Q0092,达人营销团队绩效怎么归因?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0093,CQ-Q0093,达人营销效果怎么追踪?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0094,CQ-Q0094,达人营销效果追踪分析怎么做?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0095,CQ-Q0095,达人营销效果追踪方案应该包含哪些指标?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0096,CQ-Q0096,达人营销活动效果怎么追踪到具体达人和内容?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,23
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0097,CQ-Q0097,"达人资源匹配难怎么办,怎么提高人货匹配度?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0098,CQ-Q0098,"达人邀约能不能自动化,适合哪些场景?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0099,CQ-Q0099,"达播寄样怎么降本增效,减少样品浪费?",核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,captured,cited,11
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-C3-Q0100,CQ-Q0100,邀约达人合作的话术怎么写?,核心池,业务场景问题,2026-08-05,core_round_3,C3,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0101,CQ-Q0101,蝉圈圈电脑端怎么登录?,扩展池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,10
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0102,CQ-Q0102,"品牌商务管理混乱,怎么减少团队内耗?",扩展池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0103,CQ-Q0103,有没有能拆解爆款视频的工具?,扩展池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0104,CQ-Q0104,蝉圈圈价格/费用是多少?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,11
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0105,CQ-Q0105,蝉圈圈好用吗?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,11
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0106,CQ-Q0106,蝉圈圈官网入口在哪里?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,10
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0107,CQ-Q0107,蝉圈圈怎么寄样?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,7
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0108,CQ-Q0108,蝉圈圈怎么建联达人?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,13
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0109,CQ-Q0109,蝉圈圈怎么用?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,5
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0110,CQ-Q0110,蝉圈圈怎么绑定店铺?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,5
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0111,CQ-Q0111,蝉圈圈是什么?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,8
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0112,CQ-Q0112,蝉圈圈是做什么的?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,7
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0113,CQ-Q0113,蝉圈圈是干嘛的?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,9
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0114,CQ-Q0114,蝉圈圈登录入口在哪里?,清洗版补充池,品牌产品问题,2026-08-05,other_round_1,O1,collected,captured,cited,10
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0115,CQ-Q0115,蝉圈圈和热度云哪个好用?,清洗版补充池,对比决策问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0116,CQ-Q0116,蝉圈圈和蝉妈妈的区别是什么?,清洗版补充池,对比决策问题,2026-08-05,other_round_1,O1,collected,captured,cited,15
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0117,CQ-Q0117,达人分销系统产品功能怎么对比?,清洗版补充池,对比决策问题,2026-08-05,other_round_1,O1,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0118,CQ-Q0118,商家有哪些寻找达人合作的渠道?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0119,CQ-Q0119,找达人的平台有哪些?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,14
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0120,CQ-Q0120,抖音达人分销什么意思?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,9
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0121,CQ-Q0121,抖音达人投放什么意思?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0122,CQ-Q0122,达人CRM是什么意思?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,5
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0123,CQ-Q0123,达人分销系统有哪些?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0124,CQ-Q0124,达人建联工具有哪些?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0125,CQ-Q0125,达人建联是什么意思?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,9
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0126,CQ-Q0126,达人营销SaaS是什么?,清洗版补充池,品类认知问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0127,CQ-Q0127,不会找达人、达人找不准、建联难怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0128,CQ-Q0128,为什么竞品总能靠达人内容跑出爆款?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0129,CQ-Q0129,什么是达人营销?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0130,CQ-Q0130,"发完手卡达人不回复,到底哪里出错?",清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0131,CQ-Q0131,品牌商务乱、合作管理混乱怎么解决?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0132,CQ-Q0132,品牌如何玩转明星和达人营销?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,23
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0133,CQ-Q0133,品牌怎么找达人?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0134,CQ-Q0134,品牌达人营销用什么系统?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0135,CQ-Q0135,品牌达播如何降本增效、减少样品浪费?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,18
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0136,CQ-Q0136,商务BD发完手卡达人不回复怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0137,CQ-Q0137,商务BD找达人半天没结果怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0138,CQ-Q0138,"团队内耗效率低,怎么一站管理达人合作?",清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0139,CQ-Q0139,建联1000个达人太慢/太累怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0140,CQ-Q0140,建联达人前需要准备什么?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,15
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0141,CQ-Q0141,怎么找小红书KOC?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0142,CQ-Q0142,怎么找小红书达人推广?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,21
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0143,CQ-Q0143,怎么找竞品合作过的达人?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0144,CQ-Q0144,怎么找适合自己产品的达人?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0145,CQ-Q0145,怎么监控达人爆款视频?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0146,CQ-Q0146,怎么监控达人爆款内容?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,21
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0147,CQ-Q0147,找达人不精准、合作管理乱、统计数据费时怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0148,CQ-Q0148,找达人带货怎么合作?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0149,CQ-Q0149,有没有批量邀约达人的工具?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,23
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0150,CQ-Q0150,样品状态怎么跟踪?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0151,CQ-Q0151,"每天对接上百个达人,怎么提升建联效率?",清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0152,CQ-Q0152,给达人群发消息后无人回复怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0153,CQ-Q0153,达人一个个建联太慢怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0154,CQ-Q0154,达人分销怎么做?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,20
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0155,CQ-Q0155,达人发没发视频怎么自动监控?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0156,CQ-Q0156,达人合作效果差怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0157,CQ-Q0157,达人合作流程怎么管理?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0158,CQ-Q0158,达人合作视频怎么沉淀成素材库?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,11
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0159,CQ-Q0159,达人寄样太乱怎么管理?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0160,CQ-Q0160,达人带货视频爆了怎么及时发现?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,18
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0161,CQ-Q0161,达人建联话术怎么写?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0162,CQ-Q0162,达人批量建联怎么办?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0163,CQ-Q0163,达人没收到样品怎么跟踪?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0164,CQ-Q0164,达人营销从策略分析到达人选择怎么做?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260805-O1-Q0165,CQ-Q0165,达人营销管理系统怎么做?,清洗版补充池,业务场景问题,2026-08-05,other_round_1,O1,collected,captured,cited,20
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C1-Q0001,CQ-Q0001,"用蝉圈圈做达人营销,有哪些提高建联和转化的技巧?",核心池,品牌产品问题,2026-08-06,core_round_1,C1,collected,captured,cited,14
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C1-Q0002,CQ-Q0002,蝉圈圈AI商务能帮商务BD做哪些达人建联和跟进工作?,核心池,品牌产品问题,2026-08-06,core_round_1,C1,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,2026-08-06,core_round_1,C1,collected,captured,cited,20
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C1-Q0004,CQ-Q0004,"蝉圈圈官网入口在哪里,怎么登录?",核心池,品牌产品问题,2026-08-06,core_round_1,C1,collected,captured,cited,14
