audit_id,sample_id,question_id,recommendation_applicable,mentioned,recommendation_decision,recommendation_order,target_rank,third_party_candidate,advantage_decision,evidence_quote,rule_version,notes
CQQ-PERF-CQ-S-20260806-C1-Q0001,CQ-S-20260806-C1-Q0001,CQ-Q0001,false,true,not_applicable,[],,false,pass,整体分为达人筛选、建联邀约沟通、合作全流程管控、放大转化、复盘迭代五大模块，结合蝉圈圈工具功能落地，提升回复率、合作率、最终GMV。 / 一、选对达人：从源头提高建联成功率（工具功能重点） / 建联差很多时候不是话术问题，是达人匹配度低。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0002,CQ-S-20260806-C1-Q0002,CQ-Q0002,false,true,not_applicable,[],,false,pass,蝉圈圈AI商务（AI商务员工），是面向BD的达人建联自动化工具，覆盖达人挖掘、邀约建联、消息跟进、状态管理、资源沉淀全流程，把重复机械工作交给AI，BD聚焦谈判、高意向沟通、商务谈判。 / 一、达人挖掘筛选（建联前） / 商品驱动智能匹配达人：粘贴商品链接，AI解析产品卖点、客群，秒级输出一批高潜带货达人，可按品类、粉丝、带货GMV、客单价、内容风格过滤，一次批量产出上百个候选账号，不用BD手动刷主页海选。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0003,CQ-S-20260806-C1-Q0003,CQ-Q0003,false,true,not_applicable,[],,false,pass,蝉圈圈是蝉妈妈旗下达人营销SaaS工具（达人CRM），主打达人筛选、寄样管理、合作跟进、数据复盘。 / ⚠️重要：官方主要销售模式为年付订阅，不公开售卖月卡；网上看到的399/1299/3999元/月是折算后的月均参考价，不是按月付费的标价。 / 套餐参考（市场公开调研口径，以销售报价为准）,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0004,CQ-S-20260806-C1-Q0004,CQ-Q0004,false,true,not_applicable,[],,false,fail,蝉圈圈是蝉妈妈旗下企业级达人营销CRM系统，属于邀请制，不支持公开自助注册。 / 1、官网入口 / 官网主页：https://www.kolkoc.com/,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_NEGATIVE_TARGET_CLAIM
CQQ-PERF-CQ-S-20260806-C1-Q0005,CQ-S-20260806-C1-Q0005,CQ-Q0005,false,true,not_applicable,[],,false,pass,插件下载入口：找达人 → 达人库 → 插件找达人，下载AI商务员工扩展程序，安装到浏览器，登录蝉圈圈账号授权。 / 重要注意事项 / 批量发送不要短时间一次性上万条，平台风控会限制消息发送，建议分批执行任务,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0006,CQ-S-20260806-C1-Q0006,CQ-Q0006,false,true,not_applicable,[],,false,pass,仓库ERP发货单号会自动回传到蝉圈圈后台；后台寄样清单也能够一键推送仓库出库，实现寄样库存打通、错发漏发规避 / 四、样品单跟进SOP / 审核：筛选优质达人，拒绝低质量、历史骗样账号的申样,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0007,CQ-S-20260806-C1-Q0007,CQ-Q0007,false,true,not_applicable,[],,false,unclear,蝉圈圈绑定店铺操作+绑定后达人投放数据,CQQ-BRAND-PERFORMANCE-V1-20260807,MENTION_WITHOUT_STRICT_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0008,CQ-S-20260806-C1-Q0008,CQ-Q0008,false,true,not_applicable,[],,false,pass,蝉圈圈是蝉妈妈旗下达人CRM+达人投放管理工具，核心解决：达人筛选、线索管理、样品排期、数据回传、效果复盘、达人库沉淀全链路。 / 前置准备：注册企业账号，配置团队成员权限；浏览器安装蝉圈圈插件（Edge/Chrome），可以直接在抖音/小红书把达人一键导入系统，不用手动复制ID。 / 一、第一步：找达人（4种方式，新手优先1、2）,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0009,CQ-S-20260806-C1-Q0009,CQ-Q0009,false,true,not_applicable,[],,false,pass,蝉圈圈是蝉妈妈旗下企业级全域达人营销全链路智能管理SaaS系统，主打抖音、小红书、快手、视频号四大短视频内容平台的达人种草、直播带货一体化数字化管控，定位品牌方达人营销中台。 / 核心定位与核心能力 / 1.解决行业普遍痛点,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0010,CQ-S-20260806-C1-Q0010,CQ-Q0010,false,true,not_applicable,[],,false,pass,蝉圈圈有手机端，支持微信小程序、iOS App、安卓App，手机上可以管理达人合作。 / ✅手机端可做的达人合作管理操作 / 查看达人列表、跟进合作进度状态,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0011,CQ-S-20260806-C1-Q0011,CQ-Q0011,false,true,not_applicable,[],,false,pass,蝉圈圈依托蝉妈妈大数据底座，是全域达人种草+达播一站式营销管理平台，完整覆盖「前期选达人→商务对接→合作履约→内容投放→数据复盘→团队管理」全流程，针对性解决品牌做达人营销最常见的6大类痛点： / 一、解决达人资源难找、匹配不准、黑马达人难挖掘问题 / 达人池子匮乏：平台聚合25万+抖音、小红书、快手全平台真实达人，覆盖头部、中腰部、素人KOC全层级，不用品牌零散私下找达人、对接MCN。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0012,CQ-S-20260806-C1-Q0012,CQ-Q0012,true,true,ranked,"[""蝉圈圈""]",1,true,pass,核心区别：蝉圈圈强数据+多平台种草；热度云强分销团长渠道、自动化工作流。 / 一、核心能力对比 / 🟢蝉圈圈（蝉妈妈旗下）,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0013,CQ-S-20260806-C1-Q0013,CQ-Q0013,true,true,ranked,"[""蝉圈圈""]",1,true,pass,蝉圈圈 vs 热度云｜达人分销管理功能差异 / 两者均是抖音生态为主的达人分销SaaS，覆盖达人库CRM、批量邀约、样品履约、分销业绩统计、合作流程管理整套链路，但底层数据源、投放能力、渠道生态、团队管理、平台适配有明显区别。 / 一、数据源与达人筛选,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0014,CQ-S-20260806-C1-Q0014,CQ-Q0014,true,true,ranked,"[""蝉圈圈""]",1,true,pass,2、蝉圈圈（达人营销CRM全流程管理SaaS） / 核心定位 / 达人投放商务工作台，解决批量达人合作全流程落地、团队协同、结算复盘，主打达人投放业务全链路落地管理。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0015,CQ-S-20260806-C1-Q0015,CQ-Q0015,true,true,unclear,[],,true,pass,2. 蝉圈圈达人CRM / 管理对象：短视频/直播达人、MCN机构、博主（品牌合作渠道方） / 核心目标：筛选达人、建联投放、寄样、监测种草/直播ROI、沉淀达人资源、核算投放成本与GMV,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0016,CQ-S-20260806-C1-Q0016,CQ-Q0016,true,true,unclear,[],,true,pass,蝉圈圈/飞瓜智星 数据工具内置CRM，强抖音数据，达人发现能力强 抖音为主电商品牌，看重达人挖掘 小红书、视频号支持偏弱；寄样审批流程偏简单 / 热度云 达人分销+CRM，样品、履约、分销结算强 大量KOC置换、种子种草，电商品牌 多平台数据能力有限 / 简仑、大鱼CRM 垂直品牌达人CRM，重流程（跟进、寄样审批、履约闭环） 多平台种草、大量寄样，看重内部流程沉淀 达人原始发现库能力弱，更多是管理自有达人池，需要搭配搜数工具找达人,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0017,CQ-S-20260806-C1-Q0017,CQ-Q0017,true,true,ranked,"[""蝉圈圈"",""热度云"",""飞瓜智星""]",1,true,pass,优先选短视频原生达人分销工具：蝉圈圈、热度云、飞瓜智星，天然适配抖音团长、纯佣金达人、样品管理、短视频链路追踪。 / 2）多平台布局（抖音+快手+小红书+视频号） / 首选飞瓜智星，全平台数据基建完善，小红书、快手达人数据精准度优于蝉圈圈、热度云。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0018,CQ-S-20260806-C1-Q0018,CQ-Q0018,true,true,ranked,"[""蝉圈圈""]",1,true,pass,简单理解：蝉圈圈=办公室工作台，从找线索→邀约寄样→跟进→复盘全流程一站式管理。 / 简明对比表 / 对比维度 达人库（模块） 灰豚数据 蝉圈圈,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0019,CQ-S-20260806-C1-Q0019,CQ-Q0019,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,一、第一优先级：达人挖掘&精准筛选（找达人核心） / 国内：抖音、小红书、快手、视频号、B站全覆盖；只做单一平台优先对应官方工具（巨量星图、蒲公英平台） / AI智能匹配/达人推荐,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0020,CQ-S-20260806-C1-Q0020,CQ-Q0020,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,铺货测款型卖家：海量批量触达，优先发送效率；高客单品牌优先精准匹配、高回复率工具。 / 国内：优先官方星图走商单，第三方工具私信发送频率限速，防止账号限流封禁； / 按次/按量：单次邀约条数、达人查看次数（新手低成本试错首选）；,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0021,CQ-S-20260806-C1-Q0021,CQ-Q0021,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0022,CQ-S-20260806-C1-Q0022,CQ-Q0022,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,精选联盟系统相似达人推荐 / 分层：头部/中腰部/尾部千粉素人，优先跑中小达人，试错成本低。 / 方式1：精选联盟后台邀约（电商带货首选）,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0023,CQ-S-20260806-C1-Q0023,CQ-Q0023,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,分为平台官方撮合平台（优先，合规有保障）、第三方数据&撮合平台、电商带货达人渠道、跨境海外达人平台四大类。 / 一、各社媒官方达人平台（品牌投放首选，官方监管，规避限流违规） / 第三方工具主要用来筛选达人、看数据，正式签约下单优先使用对应平台官方系统。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0024,CQ-S-20260806-C1-Q0024,CQ-Q0024,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0025,CQ-S-20260806-C1-Q0025,CQ-Q0025,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0026,CQ-S-20260806-C1-Q0026,CQ-Q0026,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,口径A：只算坑位费ROI（部分人简易粗算，不推荐）,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0027,CQ-S-20260806-C1-Q0027,CQ-Q0027,true,false,absent,"[""未推荐蝉圈圈""]",,true,fail,找达人渠道：精选联盟选品广场、团长招商、第三方蝉妈妈/灰豚筛选，优先选带货口碑分高、同类目出过单的达人。 / 决策门槛低：优先客单价几十‑200元，冲动下单；高客单长决策周期很难靠分销跑量。 / ✅优先类目,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0028,CQ-S-20260806-C1-Q0028,CQ-Q0028,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,商家在平台设置商品分销佣金，开放给全网达人（网红、博主、KOL/KOC）；达人把商品挂在短视频、直播间、橱窗推荐粉丝购买；达人只负责推广，发货、售后、库存全部由商家承担，达人靠自己链接成交的订单拿固定比例佣金，没卖出就无成本、无收益。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0029,CQ-S-20260806-C1-Q0029,CQ-Q0029,true,true,ranked,"[""飞瓜智星"",""蝉圈圈"",""热度云""]",2,true,pass,蝉圈圈（蝉妈妈旗下） / 支持：主打抖音，快手/小红书/视频号数据弱一些 / 核心：抖音达人标签精细，BD线索管理、样品、结算、投放复盘,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0030,CQ-S-20260806-C1-Q0030,CQ-Q0030,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0031,CQ-S-20260806-C1-Q0031,CQ-Q0031,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,劣势：达人优先级极低，拖更、敷衍拍摄、流量差，无强制产出 / 优先选垂类小达人，不要泛娱乐素人； / 不推荐：高客单价大件、贵重产品寄样置换，货值损耗太大。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0032,CQ-S-20260806-C1-Q0032,CQ-Q0032,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0033,CQ-S-20260806-C1-Q0033,CQ-Q0033,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,第三方：精准达、视界数据等，宣称自动批量邀约；风险高，容易店铺处罚，不推荐。 / 【安全合规的批量邀约】✅推荐 / 优先用官方自带的批量勾选邀约，不要追求“无限自动群发私信”。,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0034,CQ-S-20260806-C1-Q0034,CQ-Q0034,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0035,CQ-S-20260806-C1-Q0035,CQ-Q0035,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,推荐问题,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0036,CQ-S-20260806-C1-Q0036,CQ-Q0036,true,false,absent,"[""未推荐蝉圈圈""]",,false,fail,智能匹配推荐：输入brief（品牌、品类、预算、目标、平台），系统自动推荐适配达人，排除黑名单 / 推荐问题 / 推荐一些好用的达人营销管理系统,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0037,CQ-S-20260806-C1-Q0037,CQ-Q0037,true,true,ranked,"[""蝉圈圈""]",1,true,pass,1、蝉圈圈（达人CRM） / 平台：抖音、快手、小红书、视频号 / 邀约：采集达人广场达人、批量导出线索、邀约模板、达人库管理、团队协作防撞单,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0038,CQ-S-20260806-C1-Q0038,CQ-Q0038,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0039,CQ-S-20260806-C1-Q0039,CQ-Q0039,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0040,CQ-S-20260806-C1-Q0040,CQ-Q0040,false,true,not_applicable,[],,false,pass,飞瓜智星、蝉圈圈、新红、CloudKOL等 / ✅优势：多平台数据齐全，达人筛选、反作弊、自建达人池、项目管理；可以对接自有达人，不限于平台市场达人；适合品牌内部运营团队。 / ❌短板：不直接撮合达人签约，建联、谈判需要品牌自己做；没有代执行服务。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0041,CQ-S-20260806-C1-Q0041,CQ-Q0041,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0042,CQ-S-20260806-C1-Q0042,CQ-Q0042,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0043,CQ-S-20260806-C1-Q0043,CQ-Q0043,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0044,CQ-S-20260806-C1-Q0044,CQ-Q0044,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0045,CQ-S-20260806-C1-Q0045,CQ-Q0045,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0046,CQ-S-20260806-C1-Q0046,CQ-Q0046,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0047,CQ-S-20260806-C1-Q0047,CQ-Q0047,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0048,CQ-S-20260806-C1-Q0048,CQ-Q0048,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0049,CQ-S-20260806-C1-Q0049,CQ-Q0049,false,true,not_applicable,[],,false,pass,1、蝉圈圈 / 飞瓜智星（行业头部数据分析+达人CRM） / 核心优势 / 全网达人数据深度拆解：带货转化率、流量来源、短视频/直播投产、水分甄别，精准过滤数据造假达人；,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0050,CQ-S-20260806-C1-Q0050,CQ-Q0050,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0051,CQ-S-20260806-C1-Q0051,CQ-Q0051,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0052,CQ-S-20260806-C1-Q0052,CQ-Q0052,false,true,not_applicable,[],,false,pass,1.蝉圈圈（原蝉妈妈旗下） / 覆盖：抖音、小红书、B站、快手、视频号 / 核心能力：达人筛选、批量导出联系方式、达人CRM（打标签、跟进记录、寄样管理）、团队子账号分工、投放数据复盘、ROI统计；支持沉淀品牌合作达人池。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0053,CQ-S-20260806-C1-Q0053,CQ-Q0053,false,true,not_applicable,[],,false,pass,1. 蝉圈圈（蝉妈妈旗下） / 适配：品牌/达人营销团队、多BD团队，抖音/小红书/快手/视频号 / 归因&绩效亮点：打通平台+电商数据，追踪达人带来的直接成交、搜索访客、种草增量；单达人ROI报表；内置达人CRM；支持BD人员绩效统计，把达人产出、样品、GMV、投入归集到对应BD；自动报表，减少Excel。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0054,CQ-S-20260806-C1-Q0054,CQ-Q0054,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0055,CQ-S-20260806-C1-Q0055,CQ-Q0055,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0056,CQ-S-20260806-C1-Q0056,CQ-Q0056,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0057,CQ-S-20260806-C1-Q0057,CQ-Q0057,false,true,not_applicable,[],,false,unclear,代表工具：蝉圈圈、飞瓜智星、CloudKOL等,CQQ-BRAND-PERFORMANCE-V1-20260807,MENTION_WITHOUT_STRICT_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0058,CQ-S-20260806-C1-Q0058,CQ-Q0058,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0059,CQ-S-20260806-C1-Q0059,CQ-Q0059,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0060,CQ-S-20260806-C1-Q0060,CQ-Q0060,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0061,CQ-S-20260806-C1-Q0061,CQ-Q0061,false,true,not_applicable,[],,false,pass,蝉圈圈：抖音/快手/小红书/视频号多平台，达人统一资源库，跟进流程、样品、履约全链路，适合多平台分销商家。 / 热度云：偏向团长+达人分销，申样、履约监控、自动复盘，适合团长渠道+大量素人KOC分销模式。 / ✅核心能力（彻底丢掉表格）,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0062,CQ-S-20260806-C1-Q0062,CQ-Q0062,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0063,CQ-S-20260806-C1-Q0063,CQ-Q0063,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0064,CQ-S-20260806-C1-Q0064,CQ-Q0064,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0065,CQ-S-20260806-C1-Q0065,CQ-Q0065,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0066,CQ-S-20260806-C1-Q0066,CQ-Q0066,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0067,CQ-S-20260806-C1-Q0067,CQ-Q0067,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0068,CQ-S-20260806-C1-Q0068,CQ-Q0068,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0069,CQ-S-20260806-C1-Q0069,CQ-Q0069,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0070,CQ-S-20260806-C1-Q0070,CQ-Q0070,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0071,CQ-S-20260806-C1-Q0071,CQ-Q0071,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0072,CQ-S-20260806-C1-Q0072,CQ-Q0072,false,true,not_applicable,[],,false,pass,蝉圈圈：达人库、建联、寄样管理、多平台数据自动回采、商单流程、结算，适合大量KOC种草、电商品牌。 / 新榜矩阵通：达人档案、任务下发、内容审核、数据监测，适合品牌社媒投放、内容合规管控。 / 达人CRM类（大鱼/简仑）：侧重商机跟进，跟进记录沉淀、跟进提醒，BD大量建联场景友好。,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0073,CQ-S-20260806-C1-Q0073,CQ-Q0073,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0074,CQ-S-20260806-C1-Q0074,CQ-Q0074,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0075,CQ-S-20260806-C1-Q0075,CQ-Q0075,false,true,not_applicable,[],,false,pass,中大型品牌/MCN（月寄样百件以上）：达人CRM、蝉圈圈、飞瓜智星、ERP（聚水潭等），实现审批流、库存联动、自动物流抓取、到期预警、数据看板。 / 六、常见痛点&避坑 / 样品寄出失联：必须书面约定履约时间，口头约定无效，台账留痕,CQQ-BRAND-PERFORMANCE-V1-20260807,EXPLICIT_TARGET_ADVANTAGE
CQQ-PERF-CQ-S-20260806-C1-Q0076,CQ-S-20260806-C1-Q0076,CQ-Q0076,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0077,CQ-S-20260806-C1-Q0077,CQ-Q0077,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0078,CQ-S-20260806-C1-Q0078,CQ-Q0078,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0079,CQ-S-20260806-C1-Q0079,CQ-Q0079,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
CQQ-PERF-CQ-S-20260806-C1-Q0080,CQ-S-20260806-C1-Q0080,CQ-Q0080,false,false,not_applicable,[],,false,fail,,CQQ-BRAND-PERFORMANCE-V1-20260807,TARGET_ABSENT
