audit_id,brand_key,brand_label,sample_id,question_id,excluded_cqq_brand_question,exclusion_reason,recommendation_applicable,mentioned,mention_decision,ambiguous_alias,reviewer_1_recommendation_decision,reviewer_2_recommendation_decision,final_recommendation_decision,recommendation_order,target_rank,third_party_candidate,reviewer_1_advantage_decision,reviewer_2_advantage_decision,final_advantage_decision,evidence_quote,rule_version,notes
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0011,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0011,CQ-Q0011,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,not_applicable,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0012,hotduyun,热度云,CQ-S-20260806-C1-Q0012,CQ-Q0012,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,true,mentioned,false,ranked,ranked,not_applicable,[],,true,pass,pass,not_applicable,只做抖音，主打达人分销/团长、海量铺KOC、佣金模式优先，不需要小红书 → 选热度云,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0012,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0012,CQ-Q0012,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,true,mentioned,false,unclear,unclear,not_applicable,[],,true,unclear,unclear,not_applicable,补充：如果你的业务同时重度做快手、视频号，可以再对比飞瓜智星；但如果主战场是抖音，就在这两个里面二选一即可。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0013,hotduyun,热度云,CQ-S-20260806-C1-Q0013,CQ-Q0013,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,true,mentioned,false,unclear,unclear,not_applicable,[],,true,pass,pass,not_applicable,差异小结：蝉圈圈数据标签更精细，适合精准筛选中腰部达人；热度云更擅长挖掘被动出单的野生分销KOC，适合铺海量达人矩阵。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0013,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0013,CQ-Q0013,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,true,mentioned,false,unclear,unclear,not_applicable,[],,true,fail,fail,not_applicable,交付监控时长：两者均只支持14天内容交付监控，不如飞瓜智星30天。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0014,hotduyun,热度云,CQ-S-20260806-C1-Q0014,CQ-Q0014,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,absent,absent,not_applicable,[],,true,fail,fail,not_applicable,（一）优先用蝉妈妈的场景,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0014,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0014,CQ-Q0014,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,absent,absent,not_applicable,[],,true,fail,fail,not_applicable,（一）优先用蝉妈妈的场景,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0015,hotduyun,热度云,CQ-S-20260806-C1-Q0015,CQ-Q0015,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,absent,absent,not_applicable,[],,true,fail,fail,not_applicable,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0015,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0015,CQ-Q0015,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,absent,absent,not_applicable,[],,true,fail,fail,not_applicable,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0016,hotduyun,热度云,CQ-S-20260806-C1-Q0016,CQ-Q0016,false,,true,true,mentioned,false,unclear,unclear,unclear,[],,true,pass,unclear,unclear,热度云 达人分销+CRM，样品、履约、分销结算强 大量KOC置换、种子种草，电商品牌 多平台数据能力有限,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0016,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0016,CQ-Q0016,false,,true,true,mentioned,false,unclear,unclear,unclear,[],,true,pass,unclear,unclear,蝉圈圈/飞瓜智星 数据工具内置CRM，强抖音数据，达人发现能力强 抖音为主电商品牌，看重达人挖掘 小红书、视频号支持偏弱；寄样审批流程偏简单,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0017,hotduyun,热度云,CQ-S-20260806-C1-Q0017,CQ-Q0017,false,,true,true,mentioned,false,ranked,ranked,ranked,"[""蝉圈圈"",""热度云"",""飞瓜智星""]",2,true,pass,pass,pass,优先选短视频原生达人分销工具：蝉圈圈、热度云、飞瓜智星，天然适配抖音团长、纯佣金达人、样品管理、短视频链路追踪。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0017,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0017,CQ-Q0017,false,,true,true,mentioned,false,ranked,ranked,ranked,"[""蝉圈圈"",""热度云"",""飞瓜智星""]",3,true,pass,pass,pass,优先选短视频原生达人分销工具：蝉圈圈、热度云、飞瓜智星，天然适配抖音团长、纯佣金达人、样品管理、短视频链路追踪。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0018,hotduyun,热度云,CQ-S-20260806-C1-Q0018,CQ-Q0018,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,false,absent,false,absent,absent,not_applicable,[],,true,fail,fail,not_applicable,主要做调研、找达人线索、看直播大盘、分析竞品爆款：优先选灰豚数据。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0018,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0018,CQ-Q0018,true,QUESTION_DIRECTLY_TARGETS_CQQ_BRAND_OR_PRODUCT,false,true,mentioned,false,unclear,unclear,not_applicable,[],,true,unclear,unclear,not_applicable,如果你需要，我可以再补充和千瓜、蝉妈妈本体、飞瓜智星的差异对比。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0019,hotduyun,热度云,CQ-S-20260806-C1-Q0019,CQ-Q0019,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,国内：抖音、小红书、快手、视频号、B站全覆盖；只做单一平台优先对应官方工具（巨量星图、蒲公英平台）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0019,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0019,CQ-Q0019,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,国内：抖音、小红书、快手、视频号、B站全覆盖；只做单一平台优先对应官方工具（巨量星图、蒲公英平台）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0020,hotduyun,热度云,CQ-S-20260806-C1-Q0020,CQ-Q0020,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,国内：优先官方星图走商单，第三方工具私信发送频率限速，防止账号限流封禁；,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0020,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0020,CQ-Q0020,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,国内：优先官方星图走商单，第三方工具私信发送频率限速，防止账号限流封禁；,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0021,hotduyun,热度云,CQ-S-20260806-C1-Q0021,CQ-Q0021,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0021,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0021,CQ-Q0021,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0022,hotduyun,热度云,CQ-S-20260806-C1-Q0022,CQ-Q0022,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,方式1：精选联盟后台邀约（电商带货首选）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0022,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0022,CQ-Q0022,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,方式1：精选联盟后台邀约（电商带货首选）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0023,hotduyun,热度云,CQ-S-20260806-C1-Q0023,CQ-Q0023,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,佣金带货（无坑位费）优先使用平台联盟（精选联盟等）；付费种草/广告，走官方商单平台。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0023,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0023,CQ-Q0023,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,佣金带货（无坑位费）优先使用平台联盟（精选联盟等）；付费种草/广告，走官方商单平台。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0024,hotduyun,热度云,CQ-S-20260806-C1-Q0024,CQ-Q0024,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0024,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0024,CQ-Q0024,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0025,hotduyun,热度云,CQ-S-20260806-C1-Q0025,CQ-Q0025,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0025,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0025,CQ-Q0025,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0026,hotduyun,热度云,CQ-S-20260806-C1-Q0026,CQ-Q0026,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0026,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0026,CQ-Q0026,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0027,hotduyun,热度云,CQ-S-20260806-C1-Q0027,CQ-Q0027,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,找达人渠道：精选联盟选品广场、团长招商、第三方蝉妈妈/灰豚筛选，优先选带货口碑分高、同类目出过单的达人。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0027,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0027,CQ-Q0027,false,,true,false,absent,false,absent,absent,absent,[],,true,fail,fail,fail,找达人渠道：精选联盟选品广场、团长招商、第三方蝉妈妈/灰豚筛选，优先选带货口碑分高、同类目出过单的达人。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0028,hotduyun,热度云,CQ-S-20260806-C1-Q0028,CQ-Q0028,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0028,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0028,CQ-Q0028,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0029,hotduyun,热度云,CQ-S-20260806-C1-Q0029,CQ-Q0029,false,,true,true,mentioned,false,ranked,ranked,ranked,"[""飞瓜智星"",""蝉圈圈"",""热度云""]",3,true,pass,pass,pass,优先选：飞瓜智星 /蝉圈圈 /热度云；主战场抖音优先蝉圈圈；多平台选飞瓜智星,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0029,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0029,CQ-Q0029,false,,true,true,mentioned,false,ranked,ranked,ranked,"[""飞瓜智星"",""蝉圈圈"",""热度云""]",1,true,pass,pass,pass,优先选：飞瓜智星 /蝉圈圈 /热度云；主战场抖音优先蝉圈圈；多平台选飞瓜智星,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0030,hotduyun,热度云,CQ-S-20260806-C1-Q0030,CQ-Q0030,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0030,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0030,CQ-Q0030,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0031,hotduyun,热度云,CQ-S-20260806-C1-Q0031,CQ-Q0031,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0031,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0031,CQ-Q0031,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0032,hotduyun,热度云,CQ-S-20260806-C1-Q0032,CQ-Q0032,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0032,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0032,CQ-Q0032,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0033,hotduyun,热度云,CQ-S-20260806-C1-Q0033,CQ-Q0033,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,注意：调用精选联盟接口发送邀约，不支持自动私信，仅邀约卡片；不建议高频猛刷量。,CQQ-COMPETITIVE-BRAND-V1-20260807,WIDE_STRICT_ORDER_DISAGREE
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0033,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0033,CQ-Q0033,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,注意：调用精选联盟接口发送邀约，不支持自动私信，仅邀约卡片；不建议高频猛刷量。,CQQ-COMPETITIVE-BRAND-V1-20260807,WIDE_STRICT_ORDER_DISAGREE
COMP-hotduyun-CQ-S-20260806-C1-Q0034,hotduyun,热度云,CQ-S-20260806-C1-Q0034,CQ-Q0034,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0034,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0034,CQ-Q0034,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0035,hotduyun,热度云,CQ-S-20260806-C1-Q0035,CQ-Q0035,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0035,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0035,CQ-Q0035,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0036,hotduyun,热度云,CQ-S-20260806-C1-Q0036,CQ-Q0036,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0036,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0036,CQ-Q0036,false,,true,false,absent,false,absent,absent,absent,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0037,hotduyun,热度云,CQ-S-20260806-C1-Q0037,CQ-Q0037,false,,true,true,mentioned,false,unclear,unclear,unclear,[],,true,unclear,unclear,unclear,3、飞瓜智星 / 热度云,CQQ-COMPETITIVE-BRAND-V1-20260807,WIDE_STRICT_ORDER_DISAGREE
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0037,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0037,CQ-Q0037,false,,true,true,mentioned,false,ranked,unclear,unclear,[],,true,unclear,unclear,unclear,3、飞瓜智星 / 热度云,CQQ-COMPETITIVE-BRAND-V1-20260807,WIDE_STRICT_ORDER_DISAGREE
COMP-hotduyun-CQ-S-20260806-C1-Q0038,hotduyun,热度云,CQ-S-20260806-C1-Q0038,CQ-Q0038,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0038,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0038,CQ-Q0038,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0039,hotduyun,热度云,CQ-S-20260806-C1-Q0039,CQ-Q0039,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0039,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0039,CQ-Q0039,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0040,hotduyun,热度云,CQ-S-20260806-C1-Q0040,CQ-Q0040,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0040,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0040,CQ-Q0040,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,飞瓜智星、蝉圈圈、新红、CloudKOL等,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0041,hotduyun,热度云,CQ-S-20260806-C1-Q0041,CQ-Q0041,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0041,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0041,CQ-Q0041,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0042,hotduyun,热度云,CQ-S-20260806-C1-Q0042,CQ-Q0042,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0042,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0042,CQ-Q0042,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0043,hotduyun,热度云,CQ-S-20260806-C1-Q0043,CQ-Q0043,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0043,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0043,CQ-Q0043,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260806-C1-Q0044,hotduyun,热度云,CQ-S-20260806-C1-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0044,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0045,hotduyun,热度云,CQ-S-20260806-C1-Q0045,CQ-Q0045,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0045,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0045,CQ-Q0045,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0046,hotduyun,热度云,CQ-S-20260806-C1-Q0046,CQ-Q0046,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0046,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0046,CQ-Q0046,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260806-C1-Q0047,hotduyun,热度云,CQ-S-20260806-C1-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0047,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0048,hotduyun,热度云,CQ-S-20260806-C1-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0048,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0049,hotduyun,热度云,CQ-S-20260806-C1-Q0049,CQ-Q0049,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,热度云、哈士奇：极简批量邀约插件，低价包月，只做筛选+群发，单人单店低成本铺量；,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0049,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0049,CQ-Q0049,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,1、蝉圈圈 / 飞瓜智星（行业头部数据分析+达人CRM）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0050,hotduyun,热度云,CQ-S-20260806-C1-Q0050,CQ-Q0050,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0050,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0050,CQ-Q0050,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0051,hotduyun,热度云,CQ-S-20260806-C1-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0051,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0052,hotduyun,热度云,CQ-S-20260806-C1-Q0052,CQ-Q0052,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0052,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0052,CQ-Q0052,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260806-C1-Q0053,hotduyun,热度云,CQ-S-20260806-C1-Q0053,CQ-Q0053,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260806-C1-Q0053,feigua_zhixing,飞瓜星图,CQ-S-20260806-C1-Q0053,CQ-Q0053,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
