url,raw_url,domain,title,type,authority,owner,bytedance,douyin_video,video_id,format,structure,topic,methodology,citations,answers,questions,owned_account
https://pdf.dfcfw.com/pdf/H3_AP202107141503778489_1.pdf,https://pdf.dfcfw.com/pdf/H3_AP202107141503778489_1.pdf,dfcfw.com,抖音电商渠道解析：兴趣电商崛起，纺服板块先行,其他外部来源,身份权威性未知,所有者未核实,False,False,,PDF/图文报告,说明/其他,综合运营/其他,False,1,1,1,
https://pdf.dfcfw.com/pdf/H3_AP202508051721763168_1.pdf?1754392303000.pdf=,https://pdf.dfcfw.com/pdf/H3_AP202508051721763168_1.pdf?1754392303000.pdf=,dfcfw.com,2025上半年飞瓜抖音电商与广告投放报告,其他外部来源,身份权威性未知,所有者未核实,False,False,,PDF/图文报告,行业资讯/报告,广告投放,False,1,1,1,
https://pdf.dfcfw.com/pdf/H3_AP202601061816141708_1.pdf?1767725745000.pdf=,https://pdf.dfcfw.com/pdf/H3_AP202601061816141708_1.pdf?1767725745000.pdf=,dfcfw.com,从B站/小红书/抖音探讨内容平台的用户泛化与变现潜力,其他外部来源,身份权威性未知,所有者未核实,False,False,,PDF/图文报告,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://dianpu.cn/gongju/douguaishou,https://dianpu.cn/gongju/douguaishou,dianpu.cn,抖怪兽_抖怪兽怎么样好用么 - 店铺网,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://dianpu.cn/gongju/huishuju,https://dianpu.cn/gongju/huishuju,dianpu.cn,灰豚数据_灰豚数据怎么样好用么 - 店铺网,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://diantuoyi.com/article/34850.html,https://diantuoyi.com/article/34850.html,diantuoyi.com,抖音巨量算数算数榜单功能详解 – 店托易,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://zfs.dianzilajihs.com/douyinyunying/2062.html,https://zfs.dianzilajihs.com/douyinyunying/2062.html,dianzilajihs.com,抖音截流软件下载后能否用于矩阵账号?合规边界权威解答_秒粉时局,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://docin.com/touch_new/preview_new.do?id=4922079032,https://docin.com/touch_new/preview_new.do?id=4922079032,docin.com,电商行业店铺管理多端数据整合模板 - 豆丁网,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,行业资讯/报告,店铺/商品/商城,False,1,1,1,
https://docin.com/touch_new/preview_new.do?id=4994607192,https://docin.com/touch_new/preview_new.do?id=4994607192,docin.com,2026年中国社交媒体追踪工具行业市场规模及竞争格局分析报告 - 豆丁网,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://douchacha.com/article/details/6rcbq0vs.html,https://douchacha.com/article/details/6rcbq0vs.html,douchacha.com,25条抖音投放认知与经验，高阶玩家必看!,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,广告投放,False,1,1,1,
https://douchacha.com/article/details/7gvi47jv.html,https://douchacha.com/article/details/7gvi47jv.html,douchacha.com,数据参谋-短视频数据模块是什么,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,短视频内容,False,1,1,1,
https://douchacha.com/article/details/a3jam8vk.html,https://douchacha.com/article/details/a3jam8vk.html,douchacha.com,万字长文:全域投放从亏损到正循环，手把手教学建议收藏,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,广告投放,False,1,1,1,
https://douchacha.com/article/details/cmrz8h93.html,https://douchacha.com/article/details/cmrz8h93.html,douchacha.com,抖音爆款短视频蹭量打法详解!,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,案例/复盘,短视频内容,False,1,1,1,
https://douchacha.com/article/details/f7o2d4wx.html,https://douchacha.com/article/details/f7o2d4wx.html,douchacha.com,抖音数据用抖查查，不当冤大头!,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://douchacha.com/article/details/mza2ntf3.html,https://douchacha.com/article/details/mza2ntf3.html,douchacha.com,捷报:抖查查成功认证巨量千川三星服务商,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,广告投放,False,1,1,1,
https://douchacha.com/article/details/wbw0g933.html,https://douchacha.com/article/details/wbw0g933.html,douchacha.com,什么是巨量算数?,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douchacha.com/article/details/yea4iesf.html,https://douchacha.com/article/details/yea4iesf.html,douchacha.com,直播录制+复盘功能上线!^_^,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,案例/复盘,直播运营,False,1,1,1,
https://douchacha.com/article/details/zruwbmwq.html,https://douchacha.com/article/details/zruwbmwq.html,douchacha.com,抖查查 | 抖音平台第一家直播实时数据[直播实时榜单],其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,直播运营,False,1,1,1,
https://douchacha.com/article/details/zvotrxmc.html,https://douchacha.com/article/details/zvotrxmc.html,douchacha.com,过亿投手实操:千川投放三大打法提升ROI,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,广告投放,False,1,1,1,
https://doutianshi.com/52712.html,https://doutianshi.com/52712.html,doutianshi.com,抖音播放量骤降怎么回事?抖音播放量突然降低了怎么办 – 逗天使,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://creator.douyin.com/?ug_source=seo_cjy,https://creator.douyin.com/?ug_source=seo_cjy,douyin.com,抖音创作者中心,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/agreements?id=6773901168964798477&ug_source=oupeng,https://douyin.com/agreements?id=6773901168964798477&ug_source=oupeng,douyin.com,“抖音”隐私政策,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/主播数据监测工具,https://douyin.com/search/%E4%B8%BB%E6%92%AD%E6%95%B0%E6%8D%AE%E7%9B%91%E6%B5%8B%E5%B7%A5%E5%85%B7,douyin.com,主播数据监测工具 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://douyin.com/search/什么原因会限流,https://douyin.com/search/%E4%BB%80%E4%B9%88%E5%8E%9F%E5%9B%A0%E4%BC%9A%E9%99%90%E6%B5%81,douyin.com,什么原因会限流 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/作品预审工具,https://douyin.com/search/%E4%BD%9C%E5%93%81%E9%A2%84%E5%AE%A1%E5%B7%A5%E5%85%B7,douyin.com,作品预审工具 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://douyin.com/search/发出的视频没流量怎么办,https://douyin.com/search/%E5%8F%91%E5%87%BA%E7%9A%84%E8%A7%86%E9%A2%91%E6%B2%A1%E6%B5%81%E9%87%8F%E6%80%8E%E4%B9%88%E5%8A%9E,douyin.com,发出的视频没流量怎么办 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,短视频内容,True,1,1,1,
https://douyin.com/search/商品卡数据分析怎么看,https://douyin.com/search/%E5%95%86%E5%93%81%E5%8D%A1%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90%E6%80%8E%E4%B9%88%E7%9C%8B,douyin.com,商品卡数据分析怎么看 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,1,1,1,
https://douyin.com/search/在哪里查自己直播回放记录视频,https://douyin.com/search/%E5%9C%A8%E5%93%AA%E9%87%8C%E6%9F%A5%E8%87%AA%E5%B7%B1%E7%9B%B4%E6%92%AD%E5%9B%9E%E6%94%BE%E8%AE%B0%E5%BD%95%E8%A7%86%E9%A2%91,douyin.com,在哪里查自己直播回放记录视频 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,直播运营,False,1,1,1,
https://douyin.com/search/如何判断主播的粉丝量真假,https://douyin.com/search/%E5%A6%82%E4%BD%95%E5%88%A4%E6%96%AD%E4%B8%BB%E6%92%AD%E7%9A%84%E7%B2%89%E4%B8%9D%E9%87%8F%E7%9C%9F%E5%81%87,douyin.com,如何判断主播的粉丝量真假 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://douyin.com/search/如何设置不让别人看到橱窗的销量,https://douyin.com/search/%E5%A6%82%E4%BD%95%E8%AE%BE%E7%BD%AE%E4%B8%8D%E8%AE%A9%E5%88%AB%E4%BA%BA%E7%9C%8B%E5%88%B0%E6%A9%B1%E7%AA%97%E7%9A%84%E9%94%80%E9%87%8F,douyin.com,如何设置不让别人看到橱窗的销量 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://douyin.com/search/怎么找对标账号看哪些数据,https://douyin.com/search/%E6%80%8E%E4%B9%88%E6%89%BE%E5%AF%B9%E6%A0%87%E8%B4%A6%E5%8F%B7%E7%9C%8B%E5%93%AA%E4%BA%9B%E6%95%B0%E6%8D%AE,douyin.com,怎么找对标账号看哪些数据 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,数据工具/分析,True,1,1,1,
https://douyin.com/search/怎么样看自己的账号是不是正常的,https://douyin.com/search/%E6%80%8E%E4%B9%88%E6%A0%B7%E7%9C%8B%E8%87%AA%E5%B7%B1%E7%9A%84%E8%B4%A6%E5%8F%B7%E6%98%AF%E4%B8%8D%E6%98%AF%E6%AD%A3%E5%B8%B8%E7%9A%84,douyin.com,怎么样看自己的账号是不是正常的 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://douyin.com/search/怎样快速找到对标达人账号,https://douyin.com/search/%E6%80%8E%E6%A0%B7%E5%BF%AB%E9%80%9F%E6%89%BE%E5%88%B0%E5%AF%B9%E6%A0%87%E8%BE%BE%E4%BA%BA%E8%B4%A6%E5%8F%B7,douyin.com,怎样快速找到对标达人账号 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,达人/带货,False,1,1,1,
https://douyin.com/search/抖音创作者中心帮助与反馈在哪里,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%88%9B%E4%BD%9C%E8%80%85%E4%B8%AD%E5%BF%83%E5%B8%AE%E5%8A%A9%E4%B8%8E%E5%8F%8D%E9%A6%88%E5%9C%A8%E5%93%AA%E9%87%8C,douyin.com,抖音创作者中心帮助与反馈在哪里 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/抖音创作者中心怎么看浏览量,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%88%9B%E4%BD%9C%E8%80%85%E4%B8%AD%E5%BF%83%E6%80%8E%E4%B9%88%E7%9C%8B%E6%B5%8F%E8%A7%88%E9%87%8F,douyin.com,抖音创作者中心怎么看浏览量 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://douyin.com/search/抖音发布视频为什么没有任何流量,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%8F%91%E5%B8%83%E8%A7%86%E9%A2%91%E4%B8%BA%E4%BB%80%E4%B9%88%E6%B2%A1%E6%9C%89%E4%BB%BB%E4%BD%95%E6%B5%81%E9%87%8F,douyin.com,抖音发布视频为什么没有任何流量 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,行业资讯/报告,短视频内容,False,1,1,1,
https://douyin.com/search/抖音平台的有效播放量计算标准是什么,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%B9%B3%E5%8F%B0%E7%9A%84%E6%9C%89%E6%95%88%E6%92%AD%E6%94%BE%E9%87%8F%E8%AE%A1%E7%AE%97%E6%A0%87%E5%87%86%E6%98%AF%E4%BB%80%E4%B9%88,douyin.com,抖音平台的有效播放量计算标准是什么 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://douyin.com/search/抖音平均观看时长数据,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%B9%B3%E5%9D%87%E8%A7%82%E7%9C%8B%E6%97%B6%E9%95%BF%E6%95%B0%E6%8D%AE,douyin.com,抖音平均观看时长数据 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://douyin.com/search/抖音怎么找近期的爆款,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E4%B9%88%E6%89%BE%E8%BF%91%E6%9C%9F%E7%9A%84%E7%88%86%E6%AC%BE,douyin.com,抖音怎么找近期的爆款 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://douyin.com/search/抖音怎么查询直播违规,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E4%B9%88%E6%9F%A5%E8%AF%A2%E7%9B%B4%E6%92%AD%E8%BF%9D%E8%A7%84,douyin.com,抖音怎么查询直播违规 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,直播运营,True,1,1,1,
https://douyin.com/search/抖音查看数据流量来源的方法,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%9F%A5%E7%9C%8B%E6%95%B0%E6%8D%AE%E6%B5%81%E9%87%8F%E6%9D%A5%E6%BA%90%E7%9A%84%E6%96%B9%E6%B3%95,douyin.com,抖音查看数据流量来源的方法 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,方法论/策略,数据工具/分析,True,1,1,1,
https://douyin.com/search/抖音电商带货佣金明细怎么查,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E7%94%B5%E5%95%86%E5%B8%A6%E8%B4%A7%E4%BD%A3%E9%87%91%E6%98%8E%E7%BB%86%E6%80%8E%E4%B9%88%E6%9F%A5,douyin.com,抖音电商带货佣金明细怎么查 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,达人/带货,True,1,1,1,
https://douyin.com/search/抖音第三方数据分析哪个好,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E7%AC%AC%E4%B8%89%E6%96%B9%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90%E5%93%AA%E4%B8%AA%E5%A5%BD,douyin.com,抖音第三方数据分析哪个好 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://douyin.com/search/抖音违规是在哪里看的,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E8%BF%9D%E8%A7%84%E6%98%AF%E5%9C%A8%E5%93%AA%E9%87%8C%E7%9C%8B%E7%9A%84,douyin.com,抖音违规是在哪里看的 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/最近直播间突然没有流量了是怎么回事,https://douyin.com/search/%E6%9C%80%E8%BF%91%E7%9B%B4%E6%92%AD%E9%97%B4%E7%AA%81%E7%84%B6%E6%B2%A1%E6%9C%89%E6%B5%81%E9%87%8F%E4%BA%86%E6%98%AF%E6%80%8E%E4%B9%88%E5%9B%9E%E4%BA%8B,douyin.com,最近直播间突然没有流量了是怎么回事 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,直播运营,True,1,1,1,
https://douyin.com/search/橱窗带货数据在哪看,https://douyin.com/search/%E6%A9%B1%E7%AA%97%E5%B8%A6%E8%B4%A7%E6%95%B0%E6%8D%AE%E5%9C%A8%E5%93%AA%E7%9C%8B,douyin.com,橱窗带货数据在哪看 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,达人/带货,False,1,1,1,
https://douyin.com/search/用什么软件查看抖音关键词数据,https://douyin.com/search/%E7%94%A8%E4%BB%80%E4%B9%88%E8%BD%AF%E4%BB%B6%E6%9F%A5%E7%9C%8B%E6%8A%96%E9%9F%B3%E5%85%B3%E9%94%AE%E8%AF%8D%E6%95%B0%E6%8D%AE,douyin.com,用什么软件查看抖音关键词数据 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://douyin.com/search/电脑端看抖音数据详细方法,https://douyin.com/search/%E7%94%B5%E8%84%91%E7%AB%AF%E7%9C%8B%E6%8A%96%E9%9F%B3%E6%95%B0%E6%8D%AE%E8%AF%A6%E7%BB%86%E6%96%B9%E6%B3%95,douyin.com,电脑端看抖音数据详细方法 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,方法论/策略,数据工具/分析,True,1,1,1,
https://douyin.com/search/直播间数据监测指南,https://douyin.com/search/%E7%9B%B4%E6%92%AD%E9%97%B4%E6%95%B0%E6%8D%AE%E7%9B%91%E6%B5%8B%E6%8C%87%E5%8D%97,douyin.com,直播间数据监测指南 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,直播运营,True,1,1,1,
https://douyin.com/search/突然限流了是什么原因,https://douyin.com/search/%E7%AA%81%E7%84%B6%E9%99%90%E6%B5%81%E4%BA%86%E6%98%AF%E4%BB%80%E4%B9%88%E5%8E%9F%E5%9B%A0,douyin.com,突然限流了是什么原因 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/账号状态检测全正常实际被限流,https://douyin.com/search/%E8%B4%A6%E5%8F%B7%E7%8A%B6%E6%80%81%E6%A3%80%E6%B5%8B%E5%85%A8%E6%AD%A3%E5%B8%B8%E5%AE%9E%E9%99%85%E8%A2%AB%E9%99%90%E6%B5%81,douyin.com,账号状态检测全正常实际被限流 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://douyin.com/search/达人怎么关闭同行跟选个人数据展示,https://douyin.com/search/%E8%BE%BE%E4%BA%BA%E6%80%8E%E4%B9%88%E5%85%B3%E9%97%AD%E5%90%8C%E8%A1%8C%E8%B7%9F%E9%80%89%E4%B8%AA%E4%BA%BA%E6%95%B0%E6%8D%AE%E5%B1%95%E7%A4%BA,douyin.com,达人怎么关闭同行跟选个人数据展示 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,达人/带货,True,1,1,1,
https://douyin.com/search/达人直播间如何控制商品库存,https://douyin.com/search/%E8%BE%BE%E4%BA%BA%E7%9B%B4%E6%92%AD%E9%97%B4%E5%A6%82%E4%BD%95%E6%8E%A7%E5%88%B6%E5%95%86%E5%93%81%E5%BA%93%E5%AD%98,douyin.com,达人直播间如何控制商品库存 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,直播运营,True,1,1,1,
https://m.douyin.com/zhuanti/7213427049233664052,https://m.douyin.com/zhuanti/7213427049233664052,douyin.com,百应数据参谋在哪-抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,1,1,1,
https://m.douyin.com/zhuanti/7213458307997009920,https://m.douyin.com/zhuanti/7213458307997009920,douyin.com,巨量算数检测工具-抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://m.douyin.com/zhuanti/7220103114047621181,https://m.douyin.com/zhuanti/7220103114047621181,douyin.com,巨量百应怎么自动讲解-抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,1,1,1,
https://m.douyin.com/zhuanti/7354833549653985291,https://m.douyin.com/zhuanti/7354833549653985291,douyin.com,抖音巨量百应佣金提取记录-抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,1,1,1,
https://www.douyin.com/video/6941951487438327048,https://www.douyin.com/video/6941951487438327048,douyin.com,抖音官方免费数据罗盘助力直播数据分析,抖音视频,创作者视频,字节跳动/头条系,True,True,6941951487438327048,视频,说明/其他,直播运营,False,1,1,1,
https://www.douyin.com/video/7005138832530214181,https://www.douyin.com/video/7005138832530214181,douyin.com,电商直播数据模块口径对比与核对指南,抖音视频,创作者视频,字节跳动/头条系,True,True,7005138832530214181,视频,教程/操作指南,直播运营,True,1,1,1,
https://www.douyin.com/video/7005821921484885279,https://www.douyin.com/video/7005821921484885279,douyin.com,电商后台多模块数据口径差异解析,抖音视频,创作者视频,字节跳动/头条系,True,True,7005821921484885279,视频,说明/其他,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7022965937800219937,https://www.douyin.com/video/7022965937800219937,douyin.com,抖音电商运营必备的12个官方工具解析,抖音视频,创作者视频,字节跳动/头条系,True,True,7022965937800219937,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7033349942139735333,https://www.douyin.com/video/7033349942139735333,douyin.com,新手必备：直播电商数据分析五大工具助力创收,抖音视频,创作者视频,字节跳动/头条系,True,True,7033349942139735333,视频,推荐/对比/清单,直播运营,False,1,1,1,
https://www.douyin.com/video/7102726288334392589,https://www.douyin.com/video/7102726288334392589,douyin.com,抖店访客转化低原因分析与精准流量优化策略,抖音视频,创作者视频,字节跳动/头条系,True,True,7102726288334392589,视频,方法论/策略,店铺/商品/商城,True,1,1,1,
https://www.douyin.com/video/7116738100604177671,https://www.douyin.com/video/7116738100604177671,douyin.com,抖音品牌营销竞品分析方法与数据驱动策略,抖音视频,创作者视频,字节跳动/头条系,True,True,7116738100604177671,视频,方法论/策略,数据工具/分析,True,1,1,1,
https://www.douyin.com/video/7172761462170045703,https://www.douyin.com/video/7172761462170045703,douyin.com,抖音电商罗盘工具解析与商家数据分析应用,抖音视频,创作者视频,字节跳动/头条系,True,True,7172761462170045703,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7209293313705266487,https://www.douyin.com/video/7209293313705266487,douyin.com,官方工具免费查看同行真实数据及粉丝画像,抖音视频,创作者视频,字节跳动/头条系,True,True,7209293313705266487,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7314211533104499978,https://www.douyin.com/video/7314211533104499978,douyin.com,抖音小店电商罗盘竞品对比分析同行流量来源,抖音视频,创作者视频,字节跳动/头条系,True,True,7314211533104499978,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7340640814508297499,https://www.douyin.com/video/7340640814508297499,douyin.com,电商罗盘核心功能与运营数据分析详解,抖音视频,创作者视频,字节跳动/头条系,True,True,7340640814508297499,视频,说明/其他,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7369494440811056447,https://www.douyin.com/video/7369494440811056447,douyin.com,抖店运营必备的19款实用APP推荐,抖音视频,创作者视频,字节跳动/头条系,True,True,7369494440811056447,视频,推荐/对比/清单,店铺/商品/商城,False,1,1,1,
https://www.douyin.com/video/7401094866807033124,https://www.douyin.com/video/7401094866807033124,douyin.com,抖店数据化选品工具。#抖店运营 #新手开网店 #干货分享 1、商品榜单排行 分热销产品榜、飙升产品榜、新品热销榜、店群商品榜、低价福利商品榜、品牌商品榜以及降价榜单。 选择所属平台和商品类目，即可筛选,抖音视频,创作者视频,字节跳动/头条系,True,True,7401094866807033124,视频,推荐/对比/清单,店铺/商品/商城,False,1,1,1,
https://www.douyin.com/video/7424778058537651510,https://www.douyin.com/video/7424778058537651510,douyin.com,TikTok卖家必备的7个数据分析工具推荐,抖音视频,创作者视频,字节跳动/头条系,True,True,7424778058537651510,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7437308463501380914,https://www.douyin.com/video/7437308463501380914,douyin.com,🎬抖音选品工具推荐。🎉做抖音达人带货或者抖店选品时，用哪个工具可以选择到当下正在爆的爆品呢？  💡推荐工具：馋妈妈。  💡馋妈妈平台介绍： 1️⃣专注于短视频和直播数据分析。 2️⃣提供详尽的商品销售,抖音视频,创作者视频,字节跳动/头条系,True,True,7437308463501380914,视频,推荐/对比/清单,直播运营,False,1,1,1,
https://www.douyin.com/video/7472994499157937471,https://www.douyin.com/video/7472994499157937471,douyin.com,抖店后台查询对标直播间数据方法及分析指南,抖音视频,创作者视频,字节跳动/头条系,True,True,7472994499157937471,视频,教程/操作指南,直播运营,True,1,1,1,
https://www.douyin.com/video/7502443130521881916,https://www.douyin.com/video/7502443130521881916,douyin.com,视频号同行后台数据查看工具,抖音视频,创作者视频,字节跳动/头条系,True,True,7502443130521881916,视频,推荐/对比/清单,短视频内容,False,1,1,1,
https://www.douyin.com/video/7507621640169377081,https://www.douyin.com/video/7507621640169377081,douyin.com,代运营公司三招识破数据造假,抖音视频,创作者视频,字节跳动/头条系,True,True,7507621640169377081,视频,说明/其他,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7509085046175714595,https://www.douyin.com/video/7509085046175714595,douyin.com,巨量千川智投星AI大促日报，精准洞察，智能提效投放策略！ #618暴涨挑战赛 #巨量千川,抖音视频,创作者视频,字节跳动/头条系,True,True,7509085046175714595,视频,方法论/策略,广告投放,True,1,1,1,
https://www.douyin.com/video/7527148207060389180,https://www.douyin.com/video/7527148207060389180,douyin.com,蝉妈妈与灰豚数据平台核心差异对比,抖音视频,创作者视频,字节跳动/头条系,True,True,7527148207060389180,视频,推荐/对比/清单,数据工具/分析,False,1,1,1,
https://www.douyin.com/video/7527703511275982106,https://www.douyin.com/video/7527703511275982106,douyin.com,抖音小店商机中心三步选品法助力爆款打造,抖音视频,创作者视频,字节跳动/头条系,True,True,7527703511275982106,视频,案例/复盘,店铺/商品/商城,False,1,1,1,
https://www.douyin.com/video/7532080597737458979,https://www.douyin.com/video/7532080597737458979,douyin.com,豆包助手_豆包选品_抖店必备神器 豆包助手_豆包选品_抖店必备神器_选品神器_至尊截流#抖店_#抖店店群_#豆包助手_#豆包选品_#抖店截流_video,抖音视频,创作者视频,字节跳动/头条系,True,True,7532080597737458979,视频,说明/其他,店铺/商品/商城,False,1,1,1,
https://www.douyin.com/video/7533217500051590459,https://www.douyin.com/video/7533217500051590459,douyin.com,直播运营工具助力单人高效团队，人类决策不可替代,抖音视频,创作者视频,字节跳动/头条系,True,True,7533217500051590459,视频,推荐/对比/清单,直播运营,False,1,1,1,
https://www.douyin.com/video/7533531289043914041,https://www.douyin.com/video/7533531289043914041,douyin.com,抖店商品曝光下滑的五大关键原因解析,抖音视频,创作者视频,字节跳动/头条系,True,True,7533531289043914041,视频,说明/其他,店铺/商品/商城,False,1,1,1,
